"Eleição";"UF";"Nome da Empresa";"CNPJ da Empresa";"Nome do Doador";"Valor da Doação"
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"LUIZ HAROLDO DE AZEVEDO - 13013 - Vereador - PT - NOVO GAMA - GO";250
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"LUIZ HENRIQUE FERREIRA DE SOUZA - 12345 - Vereador - PDT - VALPARAÍSO DE GOIÁS - GO";1200
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"LUIZ ROGERIO CORREA AUGUSTO JUNIOR - 25 - Prefeito - DEM - GUARUJÁ - SP";150
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"LUIZA NOGUEIRA SIMÕES COBUCI - 40000 - Vereador - PSB - CAMPOS DOS GOYTACAZES - RJ";1510
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"LUNA ZARATTINI BRANDÃO - 13400 - Vereador - PT - SÃO PAULO - SP";34097
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MACAÉ MARIA EVARISTO DOS SANTOS - 13130 - Vereador - PT - BELO HORIZONTE - MG";6088
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCELO JOSÉ TORREÃO PIRES - 25025 - Vereador - DEM - GARANHUNS - PE";100
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCELO VIEIRA SALLES - 55555 - Vereador - PSD - SÃO PAULO - SP";250
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCELO VON ATZINGEN SASSE - 30003 - Vereador - NOVO - JARAGUÁ DO SUL - SC";295
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCELUS DE ALBUQUERQUE UGIETTE - 28220 - Vereador - PRTB - RECIFE - PE";755
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCIA DE THUIN - 51100 - Vereador - PATRIOTA - SÃO PAULO - SP";1264
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCIO ANTONI SANTANA - 17777 - Vereador - PSL - CARAPICUÍBA - SP";2264
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCIO BERBET - 11111 - Vereador - PP - CAMPO MOURÃO - PR";200
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCIO COLOMBO - 45030 - Vereador - PSDB - SANTO ANDRÉ - SP";1680
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCIO LUIZ ALVES - 25199 - Vereador - DEM - FLORIANÓPOLIS - SC";1913
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MÁRCIO SILVA RIBEIRO - 18000 - Vereador - REDE - BOA VISTA - RR";250
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCOS ANTONIO DA SILVA E SILVA - 12500 - Vereador - PDT - GOIÂNIA - GO";600
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCOS ELDENIO DE SOUSA FARIAS - 13000 - Vereador - PT - CRATEÚS - CE";25
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCOS JETER JOSEPETTI DE ANDRADE - 10007 - Vereador - REPUBLICANOS - ARACAJU - SE";1135
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCOS ROBERTO DOS SANTOS - 30330 - Vereador - NOVO - JOINVILLE - SC";100
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARCUS VINICIUS HYGINO JUNIOR - 19001 - Vereador - PODE - JOINVILLE - SC";450
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARIA CLARA FERREIRA DA SILVA - 50024 - Vereador - PSOL - SÃO PAULO - SP";520
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARIA DIVANEIDE BASILIO - 13613 - Vereador - PT - NATAL - RN";12604
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARIA EDUARDA ALENCAR HIDALGO - 13100 - Vereador - PT - RIBEIRÃO PRETO - SP";910
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARIA JOSÉ DO AMARAL - 21111 - Vereador - PCB - RECIFE - PE";2645
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARIA LÚCIA QUIRINO CASTRO - 13161 - Vereador - PT - CAMPINAS - SP";2678
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARIA RITA DE PAULA - 30430 - Vereador - NOVO - GOIÂNIA - GO";160
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARIA TAVARES FERRO - 45000 - Vereador - PSDB - MACEIÓ - AL";7324
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARIANA DE OLIVEIRA LOPES BARBOSA - 50180 - Vereador - PSOL - GOIÂNIA - GO";5175
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARIANNE BORGES TAVELLI - 40 - Prefeito - PSB - BARUERI - SP";1520
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARISA LOBO FRANCO FERREIRA ALVES - 70 - Prefeito - AVANTE - CURITIBA - PR";560
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARLAN GERONIMO - 45455 - Vereador - PSDB - CAMPO LIMPO PAULISTA - SP";75
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARLON FARIAS DA LUZ - 51234 - Vereador - PATRIOTA - SÃO PAULO - SP";2413.01
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARTA SOARES FERREIRA - 13333 - Vereador - PT - AMAMBAI - MS";860
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARTIM TODESCO ADREANI - 28 - Prefeito - PRTB - VIAMÃO - RS";50
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MARTINHA AZEVEDO FERREIRA - 13500 - Vereador - PT - PARAGOMINAS - PA";100
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MATHEUS QUINTAL DE SOUSA RIBEIRO - 10 - Prefeito - REPUBLICANOS - PETRÓPOLIS - RJ";9576
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MAURICIO SILVA DOS REIS - 12101 - Vereador - PDT - NATAL - RN";1250
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MAYCON FIRMINO CHAGAS - 13613 - Vereador - PT - JUIZ DE FORA - MG";13835
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MICHEL FIRMINO DA SILVA - 12232 - Vereador - PDT - JABOATÃO DOS GUARARAPES - PE";125
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MICHELLE GUIMARAES SOUZA CORREA - 22092 - Vereador - PL - MANAUS - AM";360
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MIKAELLYSON MARTINS DA SILVA - 14100 - Vereador - PTB - BOA VISTA - RR";500
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MIKAIL DE PAULA LIMA PEREIRA - 55828 - Vereador - PSD - SÃO PAULO - SP";300
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MIRIAN DIAS MIGUEL ALVES - 33456 - Vereador - PMN - MARICÁ - RJ";270
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"MURILO CESAR SCHMITZ - 30777 - Vereador - NOVO - JOINVILLE - SC";1634
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"NAIARA RAIOL TORRES - 13001 - Vereador - PT - ANANINDEUA - PA";100
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"NICOLAS IARGAS - 18077 - Vereador - REDE - CURITIBA - PR";740
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"NILTON DE OLIVEIRA DI PIETRO - 15153 - Vereador - MDB - SÃO LEOPOLDO - RS";200
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"OLDAK FERREIRA LAMARCHE - 20 - Prefeito - PSC - SARZEDO - MG";145
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"OLYMPIA GRAÇA DE NAVASQUES MARCELINO - 13123 - Vereador - PT - COTIA - SP";2650
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"OSIAS MORAES DE SOUZA - 10123 - Vereador - REPUBLICANOS - CURITIBA - PR";2507
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"OSVALDO MARQUES DA SILVA NETTO - 25333 - Vereador - DEM - BELÉM - PA";2334
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"OTHON JOSE ARAUJO FAJARDO - 15030 - Vereador - MDB - MADRE DE DEUS DE MINAS - MG";1764
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PABLO REZENDE DA SILVA - 13813 - Vereador - PT - CRUZ DAS ALMAS - BA";887
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PAOLLA CATHERINE DOS SANTOS MIGUEL AGARD - 13123 - Vereador - PT - CAMPINAS - SP";880
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PATRICIA DA SILVA LIMA - 19999 - Vereador - PODE - SÃO PEDRO DA ALDEIA - RJ";160
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PATRICIA TEIXEIRA E SILVA - 12474 - Vereador - PDT - CURITIBA - PR";50
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PATRICK PIERRE DAUER - 70 - Prefeito - AVANTE - ITAJAÍ - SC";600
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PAULA MILANI CARDOSO DA SILVEIRA SIMOES - 35038 - Vereador - PMB - CURITIBA - PR";4650
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PAULO CESAR MALUF - 19111 - Vereador - PODE - SÃO PAULO - SP";150
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PAULO FIGUEIRO SOBRINHO - 20222 - Vereador - PSC - PORTO ALEGRE - RS";1335
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PAULO MOISÉS VIEIRA DOS SANTOS - 17190 - Vereador - PSL - MANAUS - AM";75
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PAULO PURKYT - 27072 - Vereador - DC - SÃO PAULO - SP";310
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PAULO RICARDO OPUSZKA - 13 - Prefeito - PT - CURITIBA - PR";400
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PAULO RICARDO PASQUINI - 51555 - Vereador - PATRIOTA - GUARUJÁ - SP";1150
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PEDRO HENRIQUE GOMES LIMA DO NASCIMENTO - 40040 - Vereador - PSB - MONTES CLAROS - MG";1930
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PEDRO PAULO CHAVES MATTOS - 13444 - Vereador - PT - NATAL - RN";6819
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PEDRO TOURINHO DE SIQUEIRA - 13 - Prefeito - PT - CAMPINAS - SP";8730
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"PETERSON WILLIAN NEPOMUCENO RODRIGUES - 19333 - Vereador - PODE - FRANCA - SP";1100
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RAFAEL DE CARVALHO OLIVEIRA - 19333 - Vereador - PODE - UBERABA - MG";600
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RAFAEL ELIZEU BELTRÃO DE AZEVEDO - 51383 - Vereador - PATRIOTA - FLORIANÓPOLIS - SC";900
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RAFAEL RIBEIRO ZUCCO - 55655 - Vereador - PSD - GUARULHOS - SP";400
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RAIMUNDA NONATA SANTOS SILVA - 55123 - Vereador - PSD - PRIMEIRA CRUZ - MA";75
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RAIMUNDO DONATO DA SILVA JUNIOR - 19900 - Vereador - PODE - PALMAS - TO";135
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RAPHAELA JOSÉ CYRILLO GALLETTI - 55110 - Vereador - PSD - SÃO PAULO - SP";50
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RAPHAELA MARIA DE OLIVEIRA MORAES VASQUES - 18000 - Vereador - REDE - SERRA - ES";1275
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RAUL DA TRINDADE BARBOSA NETO - 15108 - Vereador - MDB - SÃO LUÍS - MA";1050
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"REGINALDO FERREIRA DE SOUZA JUNIOR - 19829 - Vereador - PODE - BELÉM - PA";50
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"REGINALDO GAZETTA - 11000 - Vereador - PP - OLÍMPIA - SP";30
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"REGINETE SOUZA BISPO - 13477 - Vereador - PT - PORTO ALEGRE - RS";3714
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RENZO RAMALHO MENDES - 11011 - Vereador - PP - VILA VELHA - ES";925
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RIAN DE AVILA PEREIRA - 17007 - Vereador - PSL - NOVA ERA - MG";195
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RICARDO CÉLIO CHAGAS BEZERRA - 90010 - Vereador - PROS - FORTALEZA - CE";450
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RICARDO DE FARIA SILVA - 55700 - Vereador - PSD - PENÁPOLIS - SP";225
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RICARDO DE OLIVEIRA RODRIGUES - 70000 - Vereador - AVANTE - NITERÓI - RJ";300
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RICARDO JOSE DA SILVA - 10010 - Vereador - REPUBLICANOS - BARUERI - SP";1520
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RICARDO LEITE - 55020 - Vereador - PSD - SANTO ANDRÉ - SP";860
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"ROBERTA PEREIRA LEITÃO - 11711 - Vereador - PP - SANTA MARIA - RS";2364
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"ROBERTO CARLOS PEREIRA TORRES - 33200 - Vereador - PMN - MARICÁ - RJ";245
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"ROBERTO LUIZ RODRIGUES DE OLIVEIRA - 19777 - Vereador - PODE - NITERÓI - RJ";1064
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"ROBERTO SCHNEIDER GARCIA - 23123 - Vereador - CIDADANIA - SANTA MARIA - RS";2165
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"ROBERTO UCHOA DE OLIVEIRA SANTOS - 51456 - Vereador - PATRIOTA - CAMPOS DOS GOYTACAZES - RJ";4060
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RODRIGO AUGUSTO RIBEIRO ALVES - 30000 - Vereador - NOVO - SALVADOR - BA";18810
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RODRIGO CESAR SOUZA DE MACEDO - 13013 - Vereador - PT - NATAL - RN";850
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RODRIGO CUNHA FORNECK - 13131 - Vereador - PT - RIO BRANCO - AC";2428
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RODRIGO FIRMINO ROMÃO - 65333 - Vereador - PC do B - MOGI DAS CRUZES - SP";65
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RODRIGO LIVRAMENTO ARAUJO - 30300 - Vereador - NOVO - JARAGUÁ DO SUL - SC";13215
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RODRIGO MAGALHÃES NÓBREGA - 30111 - Vereador - NOVO - FORTALEZA - CE";5115
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RODRIGO RIBEIRO DA SILVA COELHO - 40123 - Vereador - PSB - VITÓRIA DA CONQUISTA - BA";1900
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"ROGÉRIO APARECIDO BREGAIDA JÚNIOR - 50100 - Vereador - PSOL - SÃO CAETANO DO SUL - SP";347
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RONALDO DA CONCEIÇÃO FIUZA - 13513 - Vereador - PT - CRUZ DAS ALMAS - BA";700
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RONALDO PATRIOTA COTA - 25678 - Vereador - DEM - MACEIÓ - AL";1280
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"ROSEMIRO APARECIDO FERREIRA - 13456 - Vereador - PT - CAMPINAS - SP";1189
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RUBENS ALBERTO GATTI NUNES - 51051 - Vereador - PATRIOTA - SÃO PAULO - SP";30379.02
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RUBENS JOSE FRESCHKE PACHECO - 10000 - Vereador - REPUBLICANOS - SÃO BERNARDO DO CAMPO - SP";100
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"RUBENS ROBSON DE MATOS RIBEIRO - 19321 - Vereador - PODE - MOGI DAS CRUZES - SP";810
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"SAINCLER LUIZ FARIAS REBOUÇAS - 19321 - Vereador - PODE - PORTO VELHO - RO";2444
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"SAIONARA CORREA DE CARVALHO BORA - 15 - Prefeito - MDB - LAURO MÜLLER - SC";700
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"SAMUEL EMILIO SANTOS DE MELO - 40040 - Vereador - PSB - SÃO PAULO - SP";41652
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"SANDRA REGINA DOS SANTOS - 55167 - Vereador - PSD - SÃO PAULO - SP";200
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"SANDRO FIGUEREDO SILVA - 55155 - Vereador - PSD - CAMPOS DOS GOYTACAZES - RJ";745
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"SÉRGIO LUIZ DO NASCIMENTO FILHO - 30900 - Vereador - NOVO - JOINVILLE - SC";610
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"SHEYLA CRISTINA ARAUJO DUTRA DE OLIVEIRA - 14321 - Vereador - PTB - RIBEIRÃO PRETO - SP";770
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"SIDNEY LUIZ DA CRUZ - 77002 - Vereador - SOLIDARIEDADE - SÃO PAULO - SP";1440
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"SILVANO PEREIRA NETO - 13 - Prefeito - PT - VALPARAÍSO DE GOIÁS - GO";1800
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"SONIA CLEIDE FERREIRA DA SILVA - 13753 - Vereador - PT - GOIÂNIA - GO";1739
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"TADEU HENRIQUE PIMENTEL CALHEIROS - 19019 - Vereador - PODE - RECIFE - PE";21256
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"TAMIRES GOMES SAMPAIO - 13011 - Vereador - PT - SÃO PAULO - SP";16277
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"TATIANA APARECIDA DE MELO SCHMITT - 51380 - Vereador - PATRIOTA - JOINVILLE - SC";1314
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"TEREZINHA SADY DA SILVA - 70700 - Vereador - AVANTE - CONTAGEM - MG";335
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"TEYLOR DA SILVA NUNES SOARES - 18420 - Vereador - REDE - SOROCABA - SP";2578
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"THABATA ALCANTARA FERREIRA GANGA - 12321 - Vereador - PDT - SÃO PAULO - SP";3725
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"THIAGO ANDRÉ MARQUES VIEIRA - 30500 - Vereador - NOVO - JOINVILLE - SC";3924.99
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"THIAGO DE SOUSA BAGATIN - 50123 - Vereador - PSOL - CURITIBA - PR";6663
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"THIAGO HENRIQUE MAIA SORATTO - 13 - Prefeito - PT - VALINHOS - SP";625
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"THIAGO KRONIT FERRO - 20123 - Vereador - PSC - CURITIBA - PR";1350
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"THIAGO LOPES DOS SANTOS - 10010 - Vereador - REPUBLICANOS - FOZ DO IGUAÇU - PR";45
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"THIAGO NERY MIGUEZ - 17132 - Vereador - PSL - SANTOS - SP";575
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"THIAGO ROCHA DE PAULA - 55123 - Vereador - PSD - SANTO ANDRÉ - SP";9892
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"THOMAZ HENRIQUE BARBOSA DA SILVA - 30300 - Vereador - NOVO - SÃO JOSÉ DOS CAMPOS - SP";1705
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"TIAGO DE AMORIM AYUB - 27111 - Vereador - DC - MANAUS - AM";1100
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"TIAGO LUÍS PAVINATTO GONÇALVES - 51111 - Vereador - PATRIOTA - SÃO PAULO - SP";9160
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"TIAGO ROGRIGUES GALVÃO - 13000 - Vereador - PT - GOIÁS - GO";625
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"UNER AUGUSTO DE CARVALHO ALVARENGA - 28088 - Vereador - PRTB - BELO HORIZONTE - MG";10599
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"VAGNER BARBOSA DOS SANTOS PRESTES - 19789 - Vereador - PODE - GOIÂNIA - GO";70
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"VALBERTSON DE BRITO LYRA SANTOS - 18000 - Vereador - REDE - MACEIÓ - AL";1285
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"VALDECI BASTOS DA SILVA ANTUNES - 30123 - Vereador - NOVO - OSASCO - SP";370
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"VALTER HAMILTON OLIVEIRA DE SOUZA - 22190 - Vereador - PL - NOVO GAMA - GO";50
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"VALTER VIEIRA JÚNIOR - 51 - Prefeito - PATRIOTA - IBIAÍ - MG";300
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"VANELMA SALES DE OLIVEIRA - 55123 - Vereador - PSD - PAULÍNIA - SP";100
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"VERA LUCIA RODRIGUES GARÉ - 14041 - Vereador - PTB - SANTO ANDRÉ - SP";395
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"VICTOR AUGUSTO RUIZ DOMINGUES - 25199 - Vereador - DEM - ITAPEVI - SP";500
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"VICTOR VARELA FERREIRA MEDEIROS DE OLIVEIRA - 50222 - Vereador - PSOL - NATAL - RN";9700
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"VINICIUS SCHAEFER - 45400 - Vereador - PSDB - SÃO PAULO - SP";310
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"VITOR PORTO FONSECA GONCALVES - 23321 - Vereador - CIDADANIA - PATOS DE MINAS - MG";6222
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"WAGNER ALCÂNTARA DOS SANTOS - 36987 - Vereador - PTC - CURITIBA - PR";100
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"WAGNER DOS SANTOS LIMA - 36120 - Vereador - PTC - SÃO JOSÉ DOS CAMPOS - SP";2541
